     theta        phi           Ex           Ey           Ez               Para_E              Ortho_E               Meta_E
         18.0       144.0   -0.2500000    0.1816356    0.9510565    -3007.82247314185406    -3007.81915623378654    -3007.82443323810594
         18.0       162.0   -0.2938926    0.0954915    0.9510565    -3007.82223817606246    -3007.81967560571820    -3007.82512540085281
         18.0       180.0   -0.3090170    0.0000000    0.9510565    -3007.82212441450247    -3007.82032512674732    -3007.82555064535291
         18.0       198.0   -0.2938926   -0.0954915    0.9510565    -3007.82209284038072    -3007.82105941351574    -3007.82598530506948
         18.0       216.0   -0.2500000   -0.1816356    0.9510565    -3007.82208705312451    -3007.82160472019814    -3007.82621159904602
         18.0       234.0   -0.1816356   -0.2500000    0.9510565    -3007.82200456833925    -3007.82185951143947    -3007.82658869258239
         18.0       252.0   -0.0954915   -0.2938926    0.9510565    -3007.82167165156534    -3007.82214245987643    -3007.82651794325693
         18.0       270.0   -0.0000000   -0.3090170    0.9510565    -3007.82078058953084    -3007.82240013635055    -3007.82648217237238
         18.0       288.0    0.0954915   -0.2938926    0.9510565    -3007.81964147189319    -3007.82241277707772    -3007.82611143249142
         18.0       306.0    0.1816356   -0.2500000    0.9510565    -3007.81838126582852    -3007.82226278543931    -3007.82562830608776
         18.0       324.0    0.2500000   -0.1816356    0.9510565    -3007.81721052952116    -3007.82238296339119    -3007.82474419756863
         18.0       342.0    0.2938926   -0.0954915    0.9510565    -3007.81640384402272    -3007.82233136718514    -3007.82371336249525
         18.0       360.0    0.3090170   -0.0000000    0.9510565    -3007.81620291754689    -3007.82218369732436    -3007.82300365677747
         27.0         0.0    0.4539905    0.0000000    0.8910065    -3007.81218696044834    -3007.82056342146370    -3007.82023708497445
         27.0        18.0    0.4317706    0.1402908    0.8910065    -3007.81267442268700    -3007.82031079234594    -3007.81881765519393
         27.0        36.0    0.3672860    0.2668489    0.8910065    -3007.81424892489167    -3007.81954485921869    -3007.81775950250676
         27.0        54.0    0.2668489    0.3672860    0.8910065    -3007.81646705857156    -3007.81861896721148    -3007.81761443471214
         27.0        72.0    0.1402908    0.4317706    0.8910065    -3007.81852856395972    -3007.81760201548377    -3007.81765693948182
         27.0        90.0    0.0000000    0.4539905    0.8910065    -3007.82002942681356    -3007.81670451973150    -3007.81846662727639
         27.0       108.0   -0.1402908    0.4317706    0.8910065    -3007.82121331212466    -3007.81582097115916    -3007.81984832468243
         27.0       126.0   -0.2668489    0.3672860    0.8910065    -3007.82144271209836    -3007.81622810821000    -3007.82128615786132
         27.0       144.0   -0.3672860    0.2668489    0.8910065    -3007.82129403781983    -3007.81628322873030    -3007.82250235954234
         27.0       162.0   -0.4317706    0.1402908    0.8910065    -3007.82046275585026    -3007.81696370755253    -3007.82328503610279
         27.0       180.0   -0.4539905    0.0000000    0.8910065    -3007.82000579108626    -3007.81813668559471    -3007.82356839562772
         27.0       198.0   -0.4317706   -0.1402908    0.8910065    -3007.82000640461047    -3007.81924684535034    -3007.82390282703454
         27.0       216.0   -0.3672860   -0.2668489    0.8910065    -3007.82031955787488    -3007.81996475048845    -3007.82439106331594
         27.0       234.0   -0.2668489   -0.3672860    0.8910065    -3007.82063956377897    -3007.82082148823429    -3007.82421170174530
         27.0       252.0   -0.1402908   -0.4317706    0.8910065    -3007.82064948319385    -3007.82030910817002    -3007.82466807451237
